"File","LineNumber","Match","FileName"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V153__Fix_E_Parking_Signs_Canonical_Names.sql","91","signs/parking_signs/E9j wisselend parkeren Parkeerplaats voorzien voor wisselend parkeren fietsers en auto''s.png","E9j wisselend parkeren Parkeerplaats voorzien voor wisselend parkeren fietsers en auto''s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V153__Fix_E_Parking_Signs_Canonical_Names.sql","92","signs/parking_signs/E9j wisselend parkeren Parkeerplaats voorzien voor wisselend parkeren fietsers en auto''s.png","E9j wisselend parkeren Parkeerplaats voorzien voor wisselend parkeren fietsers en auto''s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V153__Fix_E_Parking_Signs_Canonical_Names.sql","111","signs/parking_signs/E9j wisselend parkeren Parkeerplaats voorzien voor wisselend parkeren fietsers en auto''s.png","E9j wisselend parkeren Parkeerplaats voorzien voor wisselend parkeren fietsers en auto''s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V42__Fix_Image_Paths.sql","32","signs/parking_signs/E9j.png","E9j.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1881","signs/parking_signs/E9j.png","E9j.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\sign_index.json","1071","signs/information_signs/F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","5065","signs/information_signs/F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1183","signs/information_signs/F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","5028","signs/information_signs/F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\F101a\sign.json","4","signs/information_signs/F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V103__Reload_All_Missing_Traffic_Signs.sql","150","signs/aanwijzingsborden/F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","50","signs/information_signs/F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F101a Einde voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1901","signs/information_signs/F101a.png","F101a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1918","signs/information_signs/F101b.png","F101b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\sign_index.json","1055","signs/information_signs/F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","4984","signs/information_signs/F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1167","signs/information_signs/F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","4947","signs/information_signs/F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\F101c\sign.json","4","signs/information_signs/F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V103__Reload_All_Missing_Traffic_Signs.sql","148","signs/aanwijzingsborden/F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","52","signs/information_signs/F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F101c Einde voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1935","signs/information_signs/F101c.png","F101c.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1952","signs/information_signs/F103.png","F103.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1969","signs/information_signs/F105.png","F105.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1986","signs/information_signs/F11.png","F11.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2003","signs/information_signs/F111.png","F111.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2020","signs/information_signs/F113.png","F113.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2037","signs/information_signs/F117.png","F117.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2054","signs/information_signs/F118.png","F118.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2071","signs/information_signs/F12a.png","F12a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2088","signs/information_signs/F12b.png","F12b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2105","signs/information_signs/F13.png","F13.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2122","signs/information_signs/F14.png","F14.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2139","signs/information_signs/F17.png","F17.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2156","signs/information_signs/F18.png","F18.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2173","signs/information_signs/F19.png","F19.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","4735","signs/information_signs/F1a Begin van een bebouwde kom-0.png","F1a Begin van een bebouwde kom-0.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1111","signs/information_signs/F1a Begin van een bebouwde kom-0.png","F1a Begin van een bebouwde kom-0.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","4698","signs/information_signs/F1a Begin van een bebouwde kom-0.png","F1a Begin van een bebouwde kom-0.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","77","signs/image/assets/signs/aanwijzingsborden/F1a Begin van een bebouwde kom-0.png","F1a Begin van een bebouwde kom-0.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","59","signs/information_signs/F1a Begin van een bebouwde kom-0.png","F1a Begin van een bebouwde kom-0.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2190","signs/information_signs/F1a.png","F1a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\sign_index.json","1015","signs/information_signs/F1b Begin van een bebouwde kom-2.png","F1b Begin van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","4707","signs/information_signs/F1b Begin van een bebouwde kom-2.png","F1b Begin van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1103","signs/information_signs/F1b Begin van een bebouwde kom-2.png","F1b Begin van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","4670","signs/information_signs/F1b Begin van een bebouwde kom-2.png","F1b Begin van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\F1b\sign.json","4","signs/information_signs/F1b Begin van een bebouwde kom-2.png","F1b Begin van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","73","signs/image/assets/signs/aanwijzingsborden/F1b Begin van een bebouwde kom-2.png","F1b Begin van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","60","signs/information_signs/F1b Begin van een bebouwde kom-2.png","F1b Begin van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2207","signs/information_signs/F1b.png","F1b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2224","signs/information_signs/F21.png","F21.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2241","signs/information_signs/F23a.png","F23a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2258","signs/information_signs/F23b.png","F23b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2275","signs/information_signs/F23c.png","F23c.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2292","signs/information_signs/F23d.png","F23d.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","284","signs/information_signs/F29 Wegwijzer.png","F29 Wegwijzer.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2309","signs/information_signs/F29.png","F29.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","3974","signs/information_signs/F31 Wegwijzer autostrade.png","F31 Wegwijzer autostrade.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","927","signs/information_signs/F31 Wegwijzer autostrade.png","F31 Wegwijzer autostrade.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","3937","signs/information_signs/F31 Wegwijzer autostrade.png","F31 Wegwijzer autostrade.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V103__Reload_All_Missing_Traffic_Signs.sql","125","signs/direction_signs/F31 Wegwijzer autostrade.png","F31 Wegwijzer autostrade.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V127__Fix_F_Series_Official_Names_And_Images.sql","40","signs/information_signs/F31 Wegwijzer autostrade.png","F31 Wegwijzer autostrade.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V127__Fix_F_Series_Official_Names_And_Images.sql","263","signs/information_signs/F31 Wegwijzer autostrade.png","F31 Wegwijzer autostrade.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2326","signs/information_signs/F31.png","F31.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","285","signs/information_signs/F33a Wegwijzer verplegingsinrichting.png","F33a Wegwijzer verplegingsinrichting.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2343","signs/information_signs/F33a.png","F33a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","286","signs/information_signs/F33c Wegwijzer hulppost voor motorrijtuigen.png","F33c Wegwijzer hulppost voor motorrijtuigen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2360","signs/information_signs/F33c.png","F33c.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","287","signs/information_signs/F34a Wegwijzer brandblusapparaat.png","F34a Wegwijzer brandblusapparaat.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V42__Fix_Image_Paths.sql","16","signs/information_signs/F34a.png","F34a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V42__Fix_Image_Paths.sql","21","signs/information_signs/F34a.png","F34a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2377","signs/information_signs/F34a.png","F34a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","288","signs/information_signs/F34b Wegwijzer telefoon.png","F34b Wegwijzer telefoon.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V42__Fix_Image_Paths.sql","17","signs/information_signs/F34b.png","F34b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2394","signs/information_signs/F34b.png","F34b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","289","signs/information_signs/F34c Wegwijzer toiletten.png","F34c Wegwijzer toiletten.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V42__Fix_Image_Paths.sql","22","signs/information_signs/F34c.png","F34c.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2411","signs/information_signs/F34c.png","F34c.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","290","signs/information_signs/F35 Wegwijzer parkeergelegenheid.png","F35 Wegwijzer parkeergelegenheid.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2428","signs/information_signs/F35.png","F35.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","291","signs/information_signs/F37 Wegwijzer hotel.png","F37 Wegwijzer hotel.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2445","signs/information_signs/F37.png","F37.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2462","signs/information_signs/F39.png","F39.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","4679","signs/information_signs/F3a Einde van een bebouwde kom-2.png","F3a Einde van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1095","signs/information_signs/F3a Einde van een bebouwde kom-2.png","F3a Einde van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","4642","signs/information_signs/F3a Einde van een bebouwde kom-2.png","F3a Einde van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","69","signs/image/assets/signs/aanwijzingsborden/F3a Einde van een bebouwde kom-2.png","F3a Einde van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","66","signs/information_signs/F3a Einde van een bebouwde kom-2.png","F3a Einde van een bebouwde kom-2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2479","signs/information_signs/F3a.png","F3a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2496","signs/information_signs/F3b.png","F3b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","292","signs/information_signs/F41 Wegwijzer restaurant.png","F41 Wegwijzer restaurant.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2513","signs/information_signs/F41.png","F41.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2530","signs/information_signs/F43.png","F43.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2547","signs/information_signs/F45.png","F45.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","5558","signs/information_signs/F45b Doodlopende weg (rechts_links).png","F45b Doodlopende weg (rechts_links).png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1295","signs/information_signs/F45b Doodlopende weg (rechts_links).png","F45b Doodlopende weg (rechts_links).png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","5521","signs/information_signs/F45b Doodlopende weg (rechts_links).png","F45b Doodlopende weg (rechts_links).png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V103__Reload_All_Missing_Traffic_Signs.sql","160","signs/aanwijzingsborden/F45b Doodlopende weg (rechts_links).png","F45b Doodlopende weg (rechts_links).png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","69","signs/information_signs/F45b Doodlopende weg (rechts_links).png","F45b Doodlopende weg (rechts_links).png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V162__Fix_F_Category_Signs.sql","48","signs/information_signs/F45b Doodlopende weg (rechts_links).png","F45b Doodlopende weg (rechts_links).png"
"C:\Users\haydar\Desktop\end_project\readyroad_front_end\web_app\src\lib\imageMapping.ts","10","signs/F45b Doodlopende weg (rechts_links).png","F45b Doodlopende weg (rechts_links).png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\sign_index.json","1159","signs/information_signs/F45b.png","F45b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","5535","signs/information_signs/F45b.png","F45b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1287","signs/information_signs/F45b.png","F45b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","5498","signs/information_signs/F45b.png","F45b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V141__Fix_All_Stale_Image_URLs.sql","28","signs/information_signs/F45b.png","F45b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V141__Fix_All_Stale_Image_URLs.sql","110","signs/information_signs/F45b.png","F45b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2564","signs/information_signs/F45b.png","F45b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2581","signs/information_signs/F47.png","F47.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2598","signs/information_signs/F49.png","F49.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\sign_index.json","999","signs/information_signs/F4a Zone 30 km u.png","F4a Zone 30 km u.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","4615","signs/information_signs/F4a Zone 30 km u.png","F4a Zone 30 km u.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1079","signs/information_signs/F4a Zone 30 km u.png","F4a Zone 30 km u.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","4578","signs/information_signs/F4a Zone 30 km u.png","F4a Zone 30 km u.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\F4a\sign.json","4","signs/information_signs/F4a Zone 30 km u.png","F4a Zone 30 km u.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","65","signs/image/assets/signs/aanwijzingsborden/F4a Zone 30 km u.png","F4a Zone 30 km u.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","72","signs/information_signs/F4a Zone 30 km u.png","F4a Zone 30 km u.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2615","signs/information_signs/F4a.png","F4a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\sign_index.json","991","signs/information_signs/F4b Einde zone 30 kmu.png","F4b Einde zone 30 kmu.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","4587","signs/information_signs/F4b Einde zone 30 kmu.png","F4b Einde zone 30 kmu.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1071","signs/information_signs/F4b Einde zone 30 kmu.png","F4b Einde zone 30 kmu.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","4550","signs/information_signs/F4b Einde zone 30 kmu.png","F4b Einde zone 30 kmu.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\F4b\sign.json","4","signs/information_signs/F4b Einde zone 30 kmu.png","F4b Einde zone 30 kmu.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","61","signs/image/assets/signs/aanwijzingsborden/F4b Einde zone 30 kmu.png","F4b Einde zone 30 kmu.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","73","signs/information_signs/F4b Einde zone 30 kmu.png","F4b Einde zone 30 kmu.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2632","signs/information_signs/F4b.png","F4b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2649","signs/information_signs/F5.png","F5.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V42__Fix_Image_Paths.sql","26","signs/information_signs/F50.png","F50.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2666","signs/information_signs/F50.png","F50.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","5326","signs/information_signs/F50b.png","F50b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1239","signs/information_signs/F50b.png","F50b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","5289","signs/information_signs/F50b.png","F50b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V141__Fix_All_Stale_Image_URLs.sql","33","signs/information_signs/F50b.png","F50b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V42__Fix_Image_Paths.sql","27","signs/information_signs/F50b.png","F50b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2683","signs/information_signs/F50b.png","F50b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\sign_index.json","1111","signs/information_signs/F50bis Opgepast als je van richting veranderd, voetgangers.png","F50bis Opgepast als je van richting veranderd, voetgangers.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V162__Fix_F_Category_Signs.sql","55","signs/information_signs/F50bis Opgepast als je van richting veranderd, voetgangers.png","F50bis Opgepast als je van richting veranderd, voetgangers.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V103__Reload_All_Missing_Traffic_Signs.sql","156","signs/aanwijzingsborden/F50bis Opgepast als je van richting verandert fietsers.png","F50bis Opgepast als je van richting verandert fietsers.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","74","signs/information_signs/F50bis Opgepast als je van richting verandert fietsers.png","F50bis Opgepast als je van richting verandert fietsers.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","293","signs/information_signs/F53 Informatiepaneel.png","F53 Informatiepaneel.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2700","signs/information_signs/F53.png","F53.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","294","signs/information_signs/F55 Doorrijdbaar water.png","F55 Doorrijdbaar water.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2717","signs/information_signs/F55.png","F55.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","295","signs/information_signs/F56 Voetgangersoversteekplaats.png","F56 Voetgangersoversteekplaats.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2734","signs/information_signs/F56.png","F56.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","296","signs/information_signs/F59 Verblijfszone.png","F59 Verblijfszone.png"
